Refseq_ID,Exosome,Nucleus,Nucleoplasm,Chromatin,Cytoplasm,Nucleolus,Cytosol,Membrane,Ribosome
NM_198446.3,1,0,0,0,0,1,0,1,1
NM_001102445.3,1,0,0,0,0,0,0,0,0
XR_922671.1,1,1,0,0,0,0,1,1,1
NM_021134.4,1,1,1,1,0,1,0,0,1
XM_005270053.3,1,1,1,1,1,0,1,0,0
NM_198381.2,1,0,0,0,0,0,0,0,0
XR_001748617.2,1,1,1,1,0,1,1,0,0
NM_153333.3,1,1,0,0,0,0,0,0,1
NM_001033081.3,1,1,0,1,0,0,1,0,1
XM_011519669.1,1,0,0,0,0,0,1,0,0
NM_001243392.2,1,0,0,0,0,0,0,0,0
NM_001363993.1,1,1,1,1,0,1,1,1,1
XM_011524868.3,1,1,0,1,1,1,1,1,1
XM_030244941.2,0,0,0,0,1,0,0,0,0
XM_030246969.2,0,1,0,0,0,0,0,0,0
NM_006098.5,1,1,1,1,0,1,1,1,1
XM_017027189.1,1,1,1,1,0,0,1,0,1
NM_024076.3,1,0,0,1,0,1,1,0,0
NM_001354069.2,1,1,1,0,0,0,1,0,0
NM_001058.4,1,0,0,0,0,0,0,0,0
NM_003766.5,1,1,1,1,0,0,0,1,1
XM_036159145.1,0,1,0,0,0,0,0,0,0
NM_199168.4,1,0,0,0,0,0,1,0,0
NR_134508.2,1,0,0,0,0,0,0,0,0
XM_017321012.1,0,1,0,0,0,0,0,0,0
XM_011529007.1,1,0,1,1,0,1,1,1,0
XM_005273823.4,1,1,0,1,0,1,1,0,1
XM_017024973.2,1,1,1,1,0,1,1,0,1
NM_014600.3,1,0,0,0,0,0,0,0,0
NM_019781.3,0,0,0,0,1,0,0,0,0
XM_005251235.2,1,1,1,1,0,1,1,0,1
NM_004609.4,1,0,1,0,0,0,0,0,0
XM_006721598.3,1,0,0,1,0,0,0,0,1
NM_005207.4,1,1,1,1,1,1,1,0,0
NM_181425.3,1,1,0,0,0,0,1,1,1
XM_011513979.2,1,0,0,0,0,0,0,0,0
NM_001040455.2,1,1,1,1,0,1,1,0,1
XM_011526410.1,1,1,1,1,0,1,1,1,1
XM_006516770.5,0,0,0,0,1,0,0,0,0
NM_178012.5,1,0,0,0,0,0,0,0,0
NM_138346.3,1,0,0,0,0,1,0,0,1
XR_001743212.1,1,0,0,0,0,0,0,0,0
NM_001366653.2,1,0,0,0,0,0,1,0,0
NM_181521.3,1,0,1,1,0,0,0,0,0
XM_017013122.2,1,1,1,1,0,1,1,0,1
NM_001354259.2,1,1,1,1,0,1,1,1,0
NM_001310137.3,1,0,1,0,0,0,0,0,0
NM_002283.4,0,0,0,0,0,0,1,0,0
XM_017001992.1,1,0,1,1,0,0,0,0,0
NM_175571.4,1,0,0,0,0,0,1,0,0
XM_011522610.1,1,1,1,1,0,1,1,1,0
XR_001740025.2,1,0,1,1,0,1,1,0,0
NR_148374.1,1,1,1,1,0,0,1,0,0
NM_172779.4,0,1,0,0,0,0,0,0,0
XM_011525386.3,1,1,1,1,0,1,0,0,0
NM_023055.2,0,0,0,0,1,0,0,0,0
NM_023077.3,1,0,0,1,0,1,0,0,1
XM_011542776.3,1,1,1,0,0,0,0,0,0
NM_152641.4,1,1,1,1,0,1,1,1,0
NM_001318365.2,1,1,0,0,0,0,1,0,1
XM_011524114.3,1,1,1,1,0,1,0,0,0
NM_001008487.2,1,1,1,0,0,1,0,0,1
XM_017018379.1,1,1,1,1,0,0,1,1,0
NR_135470.2,1,0,1,1,0,1,1,0,1
XM_011545893.3,1,1,1,1,0,1,1,1,1
NM_021939.4,1,1,0,0,0,0,1,0,0
NM_001367703.1,1,1,1,1,0,1,1,1,0
NM_004924.6,1,1,1,1,0,1,1,1,1
XM_006503621.5,1,0,0,0,0,0,0,0,0
NR_135467.2,1,1,0,0,0,0,0,0,1
XM_024447976.1,1,1,1,1,0,1,1,0,0
NM_001003818.3,1,1,0,1,1,0,0,0,0
NM_001005176.3,1,0,0,0,0,0,0,0,0
XM_017020155.2,1,0,0,0,0,1,0,0,1
XM_017023477.1,1,1,1,1,0,0,1,0,1
XM_017025687.1,1,0,0,0,0,0,0,0,0
XR_004934172.1,0,0,0,0,1,0,0,0,0
XM_024448226.1,1,0,0,1,0,1,0,1,0
NM_000454.5,1,1,1,0,1,0,1,0,1
XM_011525858.2,1,0,0,0,0,0,0,0,0
NM_025409.3,1,0,0,0,0,0,0,0,0
NM_144599.5,1,1,1,1,0,1,1,1,0
NM_198491.3,1,0,0,0,0,0,0,0,0
XM_017023108.1,1,1,0,0,1,0,0,0,0
XM_005255078.5,1,0,0,0,0,1,1,0,1
NM_014367.4,1,0,1,1,0,1,1,0,1
XM_011519865.1,1,1,1,1,0,1,1,0,1
NM_001303110.2,1,0,0,0,0,0,1,0,1
NM_001386945.1,1,1,0,0,0,1,0,0,0
NM_001304968.2,1,0,0,0,0,0,0,0,0
NR_138078.2,1,0,0,0,0,1,1,1,1
NM_012090.5,1,1,1,1,0,1,1,1,1
NM_176786.2,1,0,0,0,0,0,0,0,0
XR_002959312.1,0,1,0,0,0,0,0,0,0
NM_005791.3,1,1,1,1,0,1,1,1,0
NM_018137.3,1,1,0,0,0,0,1,0,1
XM_005268593.1,1,1,1,1,0,0,0,0,0
NM_016095.3,1,1,1,1,0,1,0,1,1
XM_011526454.3,1,1,0,0,1,0,0,0,0
NM_145114.3,1,1,1,1,0,1,1,0,0
XM_017009959.2,1,1,1,0,0,1,1,0,1
NM_001381949.1,1,1,1,1,0,0,1,0,0
XM_006718228.3,1,1,0,0,0,0,0,0,0
NM_001242524.2,1,0,0,0,0,0,1,0,1
NM_022817.3,1,1,1,0,1,1,1,0,0
XM_036161398.1,0,1,0,0,0,0,0,0,0
NM_031209.3,1,0,0,1,0,1,0,0,1
XM_006716427.3,1,1,1,0,0,0,0,0,0
NM_001382725.1,1,1,1,1,0,1,1,1,0
NM_001013661.1,1,0,0,0,0,0,0,0,0
NM_170604.3,1,0,0,1,0,1,1,0,0
XR_001784728.3,0,1,0,0,0,0,0,0,0
XM_005263031.4,1,0,0,0,0,0,0,0,0
XR_001740313.2,1,1,1,0,0,0,0,0,0
XM_024451089.1,1,1,1,0,0,0,0,0,0
NM_175834.3,1,0,0,0,0,1,0,0,0
NM_007197.4,1,0,0,0,0,0,0,0,0
NM_001276436.2,1,0,0,0,0,0,0,0,0
NM_001310746.2,0,0,0,0,1,0,0,0,0
XM_005273458.1,1,1,1,1,0,0,1,1,0
NM_001387929.1,1,0,1,0,0,0,0,0,0
NM_004160.6,1,0,0,0,0,0,0,0,0
XM_017028587.1,1,1,1,1,1,1,1,1,0
XM_006713008.3,1,0,0,0,0,0,1,0,0
NM_001388318.1,1,1,0,0,0,0,0,0,0
NM_001318802.2,1,1,1,1,0,0,0,0,1
NR_163869.1,1,1,0,0,0,1,1,0,0
NM_001032278.3,1,1,0,0,0,0,0,0,0
NR_024071.2,1,1,1,1,0,1,1,0,0
NM_001286678.2,1,0,1,1,0,1,1,1,1
XR_002958293.1,1,1,1,1,0,0,1,0,1
XM_011531881.2,1,0,0,0,0,0,1,0,0
NM_020795.4,1,1,1,1,0,0,1,0,0
XM_011517642.1,1,0,0,0,0,0,0,0,0
XR_001744721.1,1,0,0,0,0,0,0,0,0
XM_011538495.2,1,0,0,0,0,0,0,0,0
XM_017021517.1,1,1,0,0,0,0,0,0,0
XM_024447072.1,1,1,0,1,0,1,0,0,1
NR_168913.1,0,0,0,0,1,0,0,0,0
NM_004091.4,1,1,1,1,1,0,1,0,1
NM_001321866.3,1,0,0,1,0,1,1,0,0
XM_036158431.1,0,1,0,0,0,0,0,0,0
NM_017888.3,1,1,0,0,0,0,1,0,0
XM_006519224.4,1,0,0,0,0,0,0,0,0
NM_018378.3,1,0,0,0,0,0,0,0,0
XR_003953006.1,0,0,0,0,1,0,0,0,0
XM_017000561.1,1,1,1,1,0,1,1,0,1
XM_024450165.1,1,0,0,0,0,1,1,0,0
XR_001748575.1,1,0,0,0,0,0,0,0,0
XR_001740329.2,1,1,1,1,0,1,1,0,1
NM_177325.3,0,1,0,0,0,0,0,0,0
XR_001756013.2,1,1,0,0,0,0,1,1,0
XM_017024575.1,1,0,0,0,0,0,0,0,0
NM_008565.3,0,1,0,0,0,0,0,0,0
XM_036166200.1,0,1,0,0,0,0,0,0,0
XM_017007550.2,1,1,1,1,0,1,1,1,0
NM_001377162.1,1,1,0,1,0,1,1,0,0
XM_011514817.3,1,1,0,0,0,0,0,0,0
NM_015932.6,1,1,0,1,0,0,1,0,1
XR_001747039.1,1,1,1,1,0,0,1,1,0
NM_004748.6,1,1,1,1,0,0,1,0,0
XM_017000777.1,1,0,1,1,0,0,1,1,1
XM_017015936.2,1,0,1,1,0,0,1,1,0
NM_000876.4,1,1,1,1,0,1,1,1,1
XM_011513242.3,1,1,1,1,0,1,1,0,1
XM_017010941.1,1,1,1,1,0,1,1,0,1
NM_001349489.2,1,1,1,0,0,1,1,0,1
NM_206898.2,1,1,1,1,0,1,0,1,0
NM_014862.4,1,1,0,0,0,0,1,0,0
XM_011529281.2,1,1,1,1,0,1,0,0,0
XM_006710938.4,1,1,1,1,0,1,1,0,1
NM_001287247.2,1,1,1,1,0,1,1,1,1
NM_018492.4,1,0,1,0,0,0,1,0,1
XM_017000345.1,1,1,1,1,0,1,1,0,0
XM_030243997.2,0,0,0,0,1,0,0,0,0
NM_153810.5,1,1,1,1,1,0,1,0,1
NM_023197.3,0,1,0,0,0,0,0,0,0
NM_025265.4,1,1,1,1,0,1,1,1,0
NM_001288609.1,1,1,1,1,0,0,1,0,1
NM_001351158.2,1,0,0,0,0,0,0,0,0
XR_002957846.1,1,1,1,1,0,1,1,0,0
XR_004940361.1,0,1,0,0,0,0,0,0,0
XM_005248131.5,1,1,0,0,0,0,1,1,0
XM_011517232.3,1,0,0,0,0,0,0,0,0
XR_386512.4,0,1,0,0,0,0,0,0,0
XM_011244543.4,0,1,0,0,0,0,0,0,0
XM_036157918.1,0,0,0,0,1,0,0,0,0
NM_005017.4,1,0,1,1,0,1,1,1,1
XR_001741982.2,1,1,1,1,0,1,1,1,0
NM_001351661.2,1,1,0,0,0,0,1,0,0
NM_001330585.2,1,1,1,1,1,1,1,0,1
XM_024453256.1,1,1,0,0,1,0,1,1,0
NM_002411.4,1,0,0,0,0,0,0,0,0
XM_006540596.4,0,0,0,0,1,0,0,0,0
NR_158161.2,1,0,0,1,0,0,1,0,0
NM_001370785.2,1,0,1,0,0,0,1,0,0
XR_001747104.1,1,1,1,1,0,1,1,0,0
XR_429827.3,1,1,0,0,0,0,0,0,0
XM_017029091.1,1,1,1,0,0,0,1,0,1
NM_018945.4,1,1,1,0,0,0,0,0,0
NR_102317.1,1,0,0,1,0,1,0,0,1
XM_036155023.1,0,0,0,0,1,0,0,0,0
NR_144323.2,1,0,0,1,0,0,1,0,0
XM_017024763.1,1,1,0,1,0,0,0,0,1
XM_011533149.3,1,0,0,0,0,0,0,0,0
XM_024451490.1,1,1,1,1,0,1,1,1,0
NM_000324.3,1,1,1,1,0,1,1,1,0
NM_031842.2,0,0,0,0,1,0,0,0,0
NR_037840.3,1,1,0,0,0,0,0,0,0
XM_036160431.1,0,1,0,0,0,0,0,0,0
NM_001349704.2,1,1,1,1,0,0,1,1,1
NM_001160127.1,1,0,0,0,0,0,0,0,0
XM_017315909.3,0,1,0,0,0,0,0,0,0
NM_177371.4,0,0,0,0,1,0,0,0,0
XM_006515202.3,0,1,0,0,0,0,0,0,0
NM_025310.3,0,1,0,0,0,0,0,0,0
XM_006496667.4,0,1,0,0,0,0,0,0,0
NM_001271015.3,1,1,1,0,0,0,1,0,0
XM_011536744.3,1,0,0,0,0,0,0,0,0
XM_017003787.1,1,1,1,1,1,0,1,1,0
XM_024448449.1,1,0,0,1,0,0,1,1,0
XM_017318087.3,1,0,0,0,0,0,0,0,0
NR_102409.2,1,1,0,0,1,1,1,0,0
XM_011509244.1,1,0,0,0,0,0,0,0,0
NM_001109809.5,1,0,0,0,0,0,0,0,0
NM_176880.6,1,0,0,0,0,1,0,1,1
NM_003273.6,1,1,0,1,0,1,0,0,1
NM_001369606.1,1,1,1,1,0,1,1,1,0
NR_148671.2,1,1,1,1,0,0,1,0,1
XR_001737139.1,1,1,1,1,0,0,1,0,0
XM_011514319.2,1,1,1,1,0,1,1,1,0
NM_031218.4,1,0,1,0,0,1,1,0,0
XM_011526117.3,1,1,1,1,0,0,1,1,0
NM_001310315.2,1,0,0,0,0,0,0,0,1
NR_168480.1,1,0,0,0,0,0,0,0,0
NM_011779.3,0,0,0,0,1,0,0,0,0
XM_017027382.1,1,1,0,0,0,0,0,0,0
XM_005250207.4,1,1,1,1,0,1,1,1,0
NM_001030013.2,1,0,0,0,0,0,0,0,0
XM_006720831.2,1,1,0,0,0,0,1,1,1
XM_006718023.1,1,0,1,1,0,0,0,0,0
NM_001278168.2,1,1,1,1,0,1,1,1,0
NM_001286249.2,1,0,1,0,0,0,1,1,1
NM_001311144.1,0,0,0,0,1,0,0,0,0
XR_001745466.2,1,0,1,1,0,1,1,0,0
NM_178445.2,1,0,0,0,0,0,0,0,0
NM_005313.5,1,1,1,1,0,1,1,0,1
XM_030244652.2,0,0,0,0,1,0,0,0,0
XR_001746178.2,1,1,1,1,0,1,1,0,0
NM_001278204.2,1,0,0,0,0,0,1,0,0
NM_181265.4,1,0,0,0,0,0,0,0,0
NM_145709.2,0,0,0,0,1,0,0,0,0
NM_207392.3,1,0,0,0,0,0,0,0,0
NM_016622.4,1,1,1,0,1,0,1,0,1
NM_001278472.2,1,1,1,1,1,1,1,0,0
XM_017025073.2,1,0,0,1,0,1,0,0,0
NM_001366481.3,1,1,1,1,0,1,0,1,1
NM_001168235.2,1,0,0,0,0,0,0,0,0
NM_198719.2,1,0,0,0,0,1,1,0,0
XM_011525731.3,1,1,1,1,0,0,0,0,0
XM_011518291.2,1,0,0,0,0,0,0,0,0
NM_032383.5,1,1,1,0,0,0,1,1,1
NM_001353454.2,1,0,0,0,0,0,0,0,0
NM_001130969.3,1,1,1,1,0,1,1,0,0
NM_019747.4,0,1,0,0,0,0,0,0,0
NM_001289544.1,0,0,0,0,1,0,0,0,0
XR_877675.4,0,0,0,0,1,0,0,0,0
NM_014117.3,1,1,1,1,0,1,1,1,1
NM_001364572.2,1,0,0,0,0,0,1,0,0
XM_005264446.3,1,1,1,1,0,1,1,1,1
XM_011539276.1,1,0,0,0,0,0,0,0,0
NM_053044.5,1,0,0,0,0,0,0,0,0
NM_001371394.1,1,0,1,1,0,0,1,0,1
XR_001747825.2,1,1,1,1,0,1,0,1,1
NM_021428.4,0,0,0,0,1,0,0,0,0
XR_929731.3,1,1,1,0,0,1,0,0,1
XR_001753685.2,1,1,1,1,1,1,1,0,0
XM_005270582.4,1,0,1,1,0,0,0,0,1
XM_017013175.1,1,1,1,1,0,1,1,1,0
XM_011545155.3,1,1,1,1,0,1,1,0,0
XM_024452769.1,1,1,1,1,0,0,1,0,1
NM_001306147.2,1,1,1,1,0,1,1,0,0
XM_011241763.2,1,1,0,0,0,0,0,0,0
NM_000786.4,1,1,1,1,1,0,1,0,1
NM_001310160.2,1,1,0,0,0,0,1,0,0
NM_024899.4,1,1,0,1,0,0,1,1,0
NM_001039619.3,1,1,1,1,0,1,1,1,1
XM_011513987.3,1,0,0,1,0,0,0,0,0
XM_017024182.2,1,1,1,0,0,0,0,1,1
NM_001256570.2,1,0,0,0,0,0,0,0,0
XR_001747998.1,1,1,1,1,0,1,1,1,0
NM_001287821.2,1,1,1,0,0,0,1,0,1
NM_001367390.1,1,1,1,1,0,1,1,0,0
NM_001010922.3,1,1,0,0,1,0,0,0,0
XM_006715867.4,1,1,1,1,0,1,1,0,0
XM_017008796.1,1,0,0,0,0,0,0,0,0
NM_181714.4,1,0,0,0,0,0,1,0,0
XR_001741116.1,1,1,0,0,0,0,0,0,0
NR_073470.2,1,1,1,1,0,1,0,0,1
NR_134532.2,1,0,1,1,0,0,0,0,0
XM_011523736.2,1,0,0,0,0,0,0,0,0
NR_120651.2,1,1,0,0,0,0,0,0,0
XM_017025975.1,1,0,0,0,0,0,0,0,0
NR_169635.1,1,0,0,0,0,0,0,0,0
NM_001170722.2,1,0,0,0,0,0,0,0,0
NM_181784.3,1,1,1,1,0,0,1,0,0
NR_138132.2,1,1,1,1,0,1,1,0,0
NM_001042719.2,0,1,0,0,0,0,0,0,0
NM_005005.3,1,1,1,0,0,0,1,0,1
NM_026280.3,1,0,0,0,0,0,0,0,0
NM_001276408.1,0,1,0,0,0,0,0,0,0
XM_011513761.2,1,0,0,0,0,0,0,0,0
NR_138095.2,1,1,1,0,0,1,0,0,1
NM_001017398.2,1,0,0,0,0,0,1,0,0
NM_020638.3,1,0,0,0,0,0,0,0,0
NM_003214.4,1,1,0,1,0,0,0,0,0
NM_001172132.3,1,0,0,0,0,0,0,0,0
XM_006717810.4,1,0,0,1,0,0,1,0,1
NR_110242.2,1,0,0,0,0,0,0,0,0
XM_011520568.2,1,0,0,0,0,0,0,0,0
NM_025069.3,1,0,0,0,0,0,0,0,0
NM_001424.6,1,1,1,0,1,0,0,0,0
NM_006896.4,1,0,0,0,0,0,0,0,0
NM_001320586.2,1,1,1,1,0,0,1,1,1
NM_001317783.2,1,1,1,0,0,1,1,1,1
XM_017004697.2,1,1,1,0,0,0,0,1,1
XM_011519724.2,1,0,0,1,0,1,0,1,0
XM_006530472.4,0,0,0,0,1,0,0,0,0
XM_036162734.1,1,0,0,0,0,0,0,0,0
NM_001301061.2,1,1,1,1,0,1,1,1,0
NM_001367982.1,1,1,1,1,0,1,1,1,1
XM_006715666.3,1,0,0,0,0,0,0,0,0
NM_001040118.3,1,1,1,1,0,1,0,1,0
NM_001378072.1,1,1,1,0,1,0,1,0,0
NM_026515.2,1,0,0,0,0,0,0,0,0
NM_053164.3,0,0,0,0,1,0,0,0,0
NR_103521.3,1,0,0,0,0,0,0,0,0
NR_073403.2,1,1,1,1,0,1,1,0,1
NM_033051.4,1,0,0,0,0,0,0,0,0
XM_017010807.1,1,1,0,1,0,0,0,0,1
NM_001348700.2,1,1,0,0,0,0,0,0,0
NM_001111023.2,1,0,0,0,0,0,0,0,0
XM_005245020.2,1,1,1,1,0,1,1,1,0
NM_146639.1,0,0,0,0,1,0,0,0,0
NM_212555.3,1,0,0,0,0,0,0,0,0
NM_014971.2,1,1,0,0,1,0,0,0,0
XM_005245305.5,1,1,0,0,0,0,1,0,0
NM_003013.3,1,0,0,0,0,0,0,0,0
XM_006522919.5,1,0,0,0,0,0,0,0,0
XR_002956299.1,1,0,1,0,0,0,1,0,1
NM_001376131.1,1,0,0,0,0,0,1,0,0
NM_028603.4,0,0,0,0,1,0,0,0,0
NM_001317035.1,1,1,1,0,0,1,1,1,1
NM_001379392.1,0,0,0,0,1,0,0,0,0
NM_007594.4,0,1,0,0,0,0,0,0,0
XR_946663.2,1,1,1,1,0,1,1,1,1
NM_001323027.2,1,1,1,1,0,1,1,0,0
NM_007084.4,1,0,0,0,0,0,0,0,0
NM_130797.4,0,0,0,0,0,0,1,0,0
NM_009730.3,0,1,0,0,0,0,0,0,0
XM_005250717.4,1,0,0,0,0,0,1,1,1
NM_001663.4,1,0,0,1,0,0,1,0,1
NM_001267777.2,1,1,1,0,1,1,0,0,1
NM_001062.4,1,0,0,0,0,0,0,0,0
NM_024194.6,0,1,0,0,0,0,0,0,0
NM_004548.3,1,1,0,0,0,0,0,0,1
NM_001371391.1,1,0,0,0,0,0,0,0,0
XM_006524460.5,0,1,0,0,0,0,0,0,0
XR_001743125.2,1,1,0,1,0,0,1,0,0
NM_002121.6,1,0,0,0,0,0,0,0,0
NM_003870.4,1,1,1,1,0,1,1,0,1
NM_001368912.2,1,1,0,0,0,0,1,0,0
NM_001346579.2,1,0,1,1,0,1,1,0,1
NM_000993.5,1,1,1,1,0,0,1,0,0
XM_006717323.3,1,0,0,0,0,0,1,0,0
NM_030738.2,0,0,0,0,1,0,0,0,0
NR_170616.1,1,0,0,0,0,0,0,0,0
XM_024451697.1,1,0,1,1,0,1,0,0,1
XM_024451890.1,1,1,1,1,0,1,1,1,0
NM_176953.4,0,1,0,0,0,0,0,0,0
XR_935871.2,1,0,0,0,0,0,0,0,1
NR_037651.1,1,0,0,0,0,0,0,0,0
NM_000767.5,1,1,0,0,1,0,0,0,0
XR_002959594.1,1,1,1,1,0,1,1,1,0
XM_006515093.4,0,1,0,0,0,0,0,0,0
NM_001173454.2,1,1,0,1,1,0,1,1,1
NR_073043.2,1,1,0,0,0,0,0,0,0
NM_001242831.2,1,1,1,1,0,1,1,1,1
XM_024449994.1,1,0,0,0,0,0,0,0,0
XM_024447009.1,1,1,0,0,0,0,1,1,0
NM_001258018.2,1,1,1,1,0,0,1,1,0
XM_011242391.4,1,1,0,0,0,0,0,0,0
NR_146615.2,1,0,1,1,0,0,0,0,1
NM_001384327.1,0,0,0,0,1,0,0,0,0
NM_001364253.2,1,1,1,1,0,0,1,0,0
XM_011537595.2,1,1,1,1,0,1,1,0,0
XM_017008195.1,1,1,0,0,0,0,0,0,0
XM_011545197.2,1,1,0,0,0,1,1,0,0
XM_011534638.1,1,0,1,1,0,0,0,0,1
NM_007277.5,1,1,1,1,0,1,1,1,1
XM_024448668.1,1,0,0,0,0,0,1,0,0
NM_001393401.1,1,0,0,0,0,0,0,0,0
XM_005273104.5,1,1,1,1,0,1,0,0,0
XM_006496313.2,0,1,0,0,0,0,0,0,0
XM_024446349.1,1,1,1,1,0,1,1,0,1
XM_017015845.1,1,0,1,1,0,0,0,0,0
NM_145239.3,1,0,1,0,0,0,0,0,0
NM_005441.3,1,1,1,1,0,0,1,0,1
XM_017020397.2,1,1,0,0,1,0,0,0,0
NM_001256798.2,1,1,1,1,0,1,1,1,0
NM_000182.5,1,1,1,1,0,1,1,0,0
NR_135077.2,1,0,0,0,0,0,0,0,0
XM_006711894.4,1,0,0,0,0,0,0,0,0
NM_001271593.2,1,1,1,1,0,1,1,0,1
NM_022760.6,1,1,0,0,0,0,1,0,1
NM_172473.3,0,1,0,0,0,0,0,0,0
XM_011518816.2,1,0,0,0,0,0,1,0,1
NR_165083.1,0,1,0,0,0,0,0,0,0
XM_011511687.1,1,1,1,1,0,0,1,1,1
XR_002959596.1,1,1,1,1,0,1,1,0,1
XM_024449699.1,1,1,1,1,0,1,1,0,0
NM_001320698.2,1,1,0,1,0,0,1,0,1
XM_011514514.2,1,1,0,1,0,0,0,0,0
XM_006711194.3,1,1,1,1,0,1,1,0,0
NR_156756.1,1,1,1,0,0,0,1,0,0
NM_144920.3,0,1,0,0,0,0,0,0,0
XM_011529179.2,1,1,1,0,0,1,1,0,0
XM_006713717.2,1,1,1,1,0,0,1,1,0
NM_001080446.3,1,0,0,0,0,0,0,0,0
NM_175741.3,1,0,0,0,0,0,0,0,0
NR_110311.1,1,1,1,1,0,1,1,0,0
NM_014952.5,1,1,1,1,0,0,0,0,0
NM_001006622.3,1,1,1,1,0,1,1,1,0
XM_017023225.1,1,1,1,1,0,1,1,0,1
XM_006501192.5,0,1,0,0,0,0,0,0,0
XM_036155977.1,0,1,0,0,0,0,0,0,0
XM_011509926.2,1,1,0,1,0,1,1,0,0
XR_003951417.2,0,0,0,0,1,0,0,0,0
XM_006713701.2,1,1,0,0,0,1,0,1,0
NM_024911.7,1,1,0,0,0,0,0,0,0
XM_017010170.1,1,1,1,1,0,0,1,1,0
XM_011532637.2,1,0,0,0,0,0,0,0,0
XM_006516195.4,0,0,0,0,1,0,0,0,0
XM_011541587.3,1,0,0,0,0,0,0,0,0
NM_014757.5,1,1,1,1,0,1,1,1,1
XM_036156414.1,0,0,0,0,1,0,0,0,0
NM_001161779.2,1,0,0,0,0,0,0,0,1
NM_139072.4,1,1,0,0,0,0,0,0,0
XM_006722873.4,1,1,1,0,1,1,1,1,0
NM_001321422.1,1,0,0,0,0,0,1,0,0
NM_000820.4,1,1,1,1,1,0,0,1,0
XM_030255594.2,0,1,0,0,0,0,0,0,0
NM_001371931.2,1,1,1,1,0,1,1,0,0
NM_173733.3,0,0,0,0,1,0,0,0,0
XM_017028807.2,1,0,0,1,1,1,1,0,1
NR_125394.2,1,1,1,1,0,1,0,0,1
XR_001747881.1,1,1,1,1,0,0,0,0,1
XM_006722149.4,1,1,1,1,0,1,1,0,0
NM_016732.3,1,1,1,1,0,1,1,1,1
NM_002612.4,1,1,0,0,0,0,0,0,0
XM_017027087.2,1,1,1,1,0,1,1,1,0
NM_000212.3,1,0,0,0,0,0,1,0,0
NM_001363593.2,1,1,1,1,0,1,0,1,0
NM_001098524.2,1,0,0,0,0,0,0,0,0
XM_005245038.4,1,0,0,0,0,0,1,0,0
NR_148907.2,1,1,1,1,0,1,1,1,0
XM_036160435.1,1,0,0,0,0,0,0,0,0
XM_011538725.3,1,1,0,1,0,0,0,0,0
NM_001143757.2,1,1,0,1,1,0,0,0,0
NM_198569.3,1,1,0,0,0,0,1,1,1
NM_006370.3,1,1,1,1,0,0,0,0,0
NM_144712.5,1,0,1,0,0,0,0,0,0
NM_001161616.3,1,1,0,0,0,0,1,0,0
XM_011522978.3,1,1,0,0,0,0,1,0,1
XM_036165910.1,1,0,0,0,0,0,0,0,0
XM_005255201.3,1,1,1,1,0,1,0,0,0
NM_019707.5,0,0,0,0,1,0,0,0,0
NM_016679.4,0,0,0,0,1,0,0,0,0
NM_001378425.1,1,1,1,1,0,1,1,0,1
XR_001751905.1,1,0,0,0,0,0,0,0,0
XM_006527282.5,0,1,0,0,0,0,0,0,0
NM_001199054.2,1,1,0,0,0,0,1,1,0
XR_001738970.1,1,1,0,0,0,0,0,0,0
NM_001384983.1,1,0,0,0,0,0,0,0,0
XM_017008688.2,1,1,1,1,0,0,0,0,0
NM_001362781.2,1,0,0,1,0,0,0,0,0
NM_001368720.1,0,1,0,0,0,0,0,0,0
XM_024447656.1,1,1,0,1,0,0,1,0,0
NM_020309.4,1,1,0,0,0,0,0,0,0
NM_001370096.2,1,0,0,0,0,0,0,0,0
NM_001291867.2,1,1,0,0,0,0,0,0,0
XM_005269371.4,1,1,1,1,1,1,0,0,0
XM_017018796.1,1,0,0,0,0,0,0,0,0
XM_005245513.4,1,1,1,1,0,0,1,0,1
NM_001329800.2,1,0,0,0,0,0,0,0,0
XM_011528024.2,1,1,1,1,0,1,0,0,0
NR_027932.1,1,0,0,0,0,0,0,0,0
XM_005251711.5,1,1,0,0,0,0,1,0,0
NR_135120.2,1,0,1,1,0,1,0,0,1
NM_016602.3,1,0,0,1,0,0,0,0,0
NM_001358060.1,0,0,0,0,1,0,0,0,0
NM_027983.3,0,0,0,0,1,0,0,0,0
NM_178856.1,0,0,0,0,1,0,0,0,0
XM_011534085.2,1,0,0,0,0,0,0,0,1
XM_017013020.1,1,1,0,0,0,0,0,0,1
XM_017003278.1,1,1,1,1,0,0,0,1,0
XM_017015612.1,1,0,0,1,0,0,1,1,1
NM_001370078.1,1,1,1,1,0,0,1,1,0
XR_002959604.1,1,1,0,1,0,1,0,0,1
XM_024448429.1,1,0,0,0,0,0,0,0,0
XM_005251729.4,1,1,1,1,0,0,1,1,0
NM_001329603.2,1,0,0,0,0,0,0,0,0
XM_006712101.3,1,1,1,1,0,1,1,1,1
NM_145233.4,1,1,0,0,0,0,0,0,0
NM_153237.2,1,0,0,0,0,0,0,0,0
XM_011541284.2,1,0,0,0,0,0,0,0,0
XM_011526100.3,1,1,1,1,0,1,1,1,0
NM_001243249.2,1,1,1,1,0,1,1,1,0
XM_024454324.1,1,1,1,1,0,0,0,0,0
XM_006714682.2,1,1,1,1,0,1,1,0,0
NM_206996.4,1,1,1,0,0,1,1,0,0
NR_133671.2,1,1,1,1,0,1,1,1,0
